,FileName,Package,DataClumps,MessageChains,MiddleMan,SpeculativeGenerality,SwitchStatements,MessageChains,blank,comment,code,codeLines,NumberFaults
46,org.eclipse.core.expressions.tests/src/org/eclipse/core/internal/expressions/tests/A_TypeExtender.java,core,1,0,0,2,0,0,3,10,18,18,0
47,org.eclipse.core.expressions.tests/src/org/eclipse/core/internal/expressions/tests/A_TypeExtender2.java,core,1,0,0,2,0,0,4,10,14,14,0
48,org.eclipse.core.expressions.tests/src/org/eclipse/core/internal/expressions/tests/A_TypeExtender3.java,core,1,0,0,2,0,0,4,10,12,12,0
49,org.eclipse.core.expressions.tests/src/org/eclipse/core/internal/expressions/tests/B_TypeExtender.java,core,1,0,0,2,0,0,3,10,12,12,0
50,org.eclipse.core.expressions.tests/src/org/eclipse/core/internal/expressions/tests/ExpressionTests.java,core,0,1,1,1,0,1,65,10,326,326,0
51,org.eclipse.core.expressions.tests/src/org/eclipse/core/internal/expressions/tests/I_TypeExtender.java,core,1,0,0,2,0,0,3,10,12,12,0
52,org.eclipse.core.expressions.tests/src/org/eclipse/core/internal/expressions/tests/I.java,core,0,0,0,1,0,0,3,10,3,3,0
53,org.eclipse.core.expressions.tests/src/org/eclipse/core/internal/expressions/tests/PropertyTesterTests.java,core,1,0,0,0,0,0,21,18,102,102,0
54,org.eclipse.core.expressions.tests/src/org/eclipse/core/internal/expressions/tests/TestAdapterFactory.java,core,0,0,1,1,0,0,4,10,12,12,0
55,org.eclipse.core.expressions/src/org/eclipse/core/expressions/ElementHandler.java,core,0,0,0,1,0,0,8,51,15,15,0
56,org.eclipse.core.expressions/src/org/eclipse/core/expressions/EvaluationContext.java,core,0,0,0,0,0,0,14,58,72,72,1
57,org.eclipse.core.expressions/src/org/eclipse/core/expressions/EvaluationResult.java,core,0,0,0,0,0,0,15,185,54,54,1
58,org.eclipse.core.expressions/src/org/eclipse/core/expressions/Expression.java,core,0,0,0,2,0,0,7,43,16,16,0
59,org.eclipse.core.expressions/src/org/eclipse/core/expressions/ExpressionConverter.java,core,0,0,0,0,0,0,8,53,47,47,1
60,org.eclipse.core.expressions/src/org/eclipse/core/expressions/IVariableResolver.java,core,0,0,0,1,0,0,3,31,5,5,0
61,org.eclipse.core.expressions/src/org/eclipse/core/expressions/PropertyTester.java,core,1,2,1,0,0,1,11,73,31,31,0
62,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/AdaptExpression.java,core,0,0,0,0,0,0,9,15,36,36,1
63,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/AndExpression.java,core,0,0,1,0,0,0,4,10,9,9,0
64,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/Assert.java,core,0,0,0,0,0,0,2,75,28,28,1
65,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/AssertionFailedException.java,core,0,0,0,0,0,0,4,29,10,10,1
66,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/CompositeExpression.java,core,0,0,1,0,0,0,10,12,46,46,0
67,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/CountExpression.java,core,0,0,0,0,0,0,11,10,65,65,1
68,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/DefaultVariable.java,core,0,0,1,0,0,0,12,44,39,39,1
69,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/EnablementExpression.java,core,0,0,0,1,0,0,5,11,20,20,0
70,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/EqualsExpression.java,core,0,0,1,0,0,0,7,10,22,22,1
71,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/ExpressionPlugin.java,core,0,0,0,0,0,0,11,16,26,26,1
72,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/InstanceofExpression.java,core,0,0,1,0,0,0,9,17,24,24,1
73,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/IterateExpression.java,core,0,0,1,0,2,0,13,14,103,103,1
74,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/Messages.java,core,0,0,1,0,0,0,5,16,12,12,0
75,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/NotExpression.java,core,0,0,1,0,0,0,6,10,15,15,1
76,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/OrExpression.java,core,0,0,1,0,0,0,4,10,9,9,0
77,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/Property.java,core,1,0,1,0,0,0,13,10,42,42,1
78,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/PropertyCache.java,core,0,0,1,1,0,0,7,12,23,23,0
79,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/PropertyTesterDescriptor.java,core,1,2,1,4,0,1,16,10,72,72,1
80,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/ResolveExpression.java,core,0,0,0,0,0,0,7,10,26,26,1
81,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/SystemTestExpression.java,core,0,0,0,1,0,0,10,14,31,31,1
82,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/TestExpression.java,core,0,0,0,0,1,0,10,14,60,60,1
83,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/TypeExtension.java,core,1,0,0,10,0,0,15,21,110,110,1
84,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/TypeExtensionManager.java,core,1,4,0,6,0,4,19,31,138,138,1
85,org.eclipse.core.expressions/src/org/eclipse/core/internal/expressions/WithExpression.java,core,0,0,0,0,0,0,6,10,23,23,1
86,org.eclipse.core.filebuffers.tests/src/org/eclipse/core/filebuffers/tests/FileBufferCreation.java,core,0,4,0,0,0,4,66,37,204,204,0
87,org.eclipse.core.filebuffers.tests/src/org/eclipse/core/filebuffers/tests/FileBufferFunctions.java,core,1,10,1,4,0,9,223,116,795,795,1
88,org.eclipse.core.filebuffers.tests/src/org/eclipse/core/filebuffers/tests/FileBufferListener.java,core,0,0,0,13,0,0,13,43,26,26,0
89,org.eclipse.core.filebuffers.tests/src/org/eclipse/core/filebuffers/tests/FileBuffersForExternalFiles.java,core,0,3,0,1,0,3,12,37,39,39,2
90,org.eclipse.core.filebuffers.tests/src/org/eclipse/core/filebuffers/tests/FileBuffersForFilesInLinkedFolders.java,core,0,9,0,0,0,8,18,37,68,68,1
91,org.eclipse.core.filebuffers.tests/src/org/eclipse/core/filebuffers/tests/FileBuffersForLinkedFiles.java,core,0,5,1,0,0,5,17,37,59,59,0
92,org.eclipse.core.filebuffers.tests/src/org/eclipse/core/filebuffers/tests/FileBuffersForNonAccessibleWorkspaceFiles.java,core,0,2,0,1,0,2,19,37,48,48,2
93,org.eclipse.core.filebuffers.tests/src/org/eclipse/core/filebuffers/tests/FileBuffersForNonExistingExternalFiles.java,core,0,3,0,1,0,3,12,34,37,37,2
94,org.eclipse.core.filebuffers.tests/src/org/eclipse/core/filebuffers/tests/FileBuffersForNonExistingWorkspaceFiles.java,core,0,2,0,1,0,2,12,37,37,37,2
95,org.eclipse.core.filebuffers.tests/src/org/eclipse/core/filebuffers/tests/FileBuffersForWorkspaceFiles.java,core,0,6,1,1,0,5,15,31,53,53,4
96,org.eclipse.core.filebuffers.tests/src/org/eclipse/core/filebuffers/tests/FileTool.java,core,0,1,0,2,0,0,21,58,162,162,1
97,org.eclipse.core.filebuffers.tests/src/org/eclipse/core/filebuffers/tests/ResourceHelper.java,core,0,7,0,1,0,6,25,14,117,117,0
98,org.eclipse.core.filebuffers/src/org/eclipse/core/filebuffers/FileBuffers.java,core,0,5,0,0,0,5,15,72,44,44,2
99,org.eclipse.core.filebuffers/src/org/eclipse/core/filebuffers/IAnnotationModelFactory.java,core,0,0,0,1,0,0,6,26,6,6,0
100,org.eclipse.core.filebuffers/src/org/eclipse/core/filebuffers/IDocumentFactory.java,core,0,0,0,1,0,0,3,25,5,5,0
101,org.eclipse.core.filebuffers/src/org/eclipse/core/filebuffers/IDocumentSetupParticipant.java,core,0,0,0,1,0,0,5,31,5,5,0
102,org.eclipse.core.filebuffers/src/org/eclipse/core/filebuffers/IFileBuffer.java,core,0,0,0,1,0,0,23,161,28,28,0
103,org.eclipse.core.filebuffers/src/org/eclipse/core/filebuffers/IFileBufferListener.java,core,0,0,0,1,0,0,12,75,14,14,0
104,org.eclipse.core.filebuffers/src/org/eclipse/core/filebuffers/IFileBufferManager.java,core,0,0,0,1,0,0,13,131,15,15,0
105,org.eclipse.core.filebuffers/src/org/eclipse/core/filebuffers/IFileBufferStatusCodes.java,core,0,0,0,1,0,0,3,25,5,5,0
106,org.eclipse.core.filebuffers/src/org/eclipse/core/filebuffers/IPersistableAnnotationModel.java,core,0,0,0,1,0,0,9,40,8,8,0
107,org.eclipse.core.filebuffers/src/org/eclipse/core/filebuffers/IStateValidationSupport.java,core,0,0,0,1,0,0,5,44,7,7,0
108,org.eclipse.core.filebuffers/src/org/eclipse/core/filebuffers/ISynchronizationContext.java,core,0,0,0,1,0,0,2,34,4,4,0
109,org.eclipse.core.filebuffers/src/org/eclipse/core/filebuffers/ITextFileBuffer.java,core,0,0,0,0,0,0,7,44,9,9,1
110,org.eclipse.core.filebuffers/src/org/eclipse/core/filebuffers/ITextFileBufferManager.java,core,0,0,0,1,0,0,10,82,11,11,1
111,org.eclipse.core.filebuffers/src/org/eclipse/core/filebuffers/manipulation/ConvertLineDelimitersOperation.java,core,0,2,0,0,0,0,15,28,49,49,0
112,org.eclipse.core.filebuffers/src/org/eclipse/core/filebuffers/manipulation/FileBufferOperationRunner.java,core,0,0,1,0,0,0,34,41,231,231,0
113,org.eclipse.core.filebuffers/src/org/eclipse/core/filebuffers/manipulation/IFileBufferOperation.java,core,0,0,0,1,0,0,5,39,9,9,0
114,org.eclipse.core.filebuffers/src/org/eclipse/core/filebuffers/manipulation/MultiTextEditWithProgress.java,core,0,0,1,0,0,0,13,27,45,45,0
115,org.eclipse.core.filebuffers/src/org/eclipse/core/filebuffers/manipulation/TextFileBufferOperation.java,core,0,0,0,0,1,0,20,43,84,84,0
116,org.eclipse.core.filebuffers/src/org/eclipse/core/internal/filebuffers/DocumentInputStream.java,core,1,0,1,2,0,0,23,72,85,85,1
117,org.eclipse.core.filebuffers/src/org/eclipse/core/internal/filebuffers/DocumentReader.java,core,1,0,1,2,0,0,24,73,90,90,0
118,org.eclipse.core.filebuffers/src/org/eclipse/core/internal/filebuffers/ExtensionsRegistry.java,core,0,4,1,0,0,4,57,191,308,308,1
119,org.eclipse.core.filebuffers/src/org/eclipse/core/internal/filebuffers/FileBuffersMessages.java,core,0,0,0,0,0,0,6,16,26,26,1
120,org.eclipse.core.filebuffers/src/org/eclipse/core/internal/filebuffers/JavaFileBuffer.java,core,1,1,0,5,0,1,40,102,125,125,1
121,org.eclipse.core.filebuffers/src/org/eclipse/core/internal/filebuffers/JavaTextFileBuffer.java,core,1,15,1,4,0,10,76,119,379,379,5
122,org.eclipse.core.filebuffers/src/org/eclipse/core/internal/filebuffers/NLSUtility.java,core,0,0,1,0,0,0,5,30,12,12,1
123,org.eclipse.core.filebuffers/src/org/eclipse/core/internal/filebuffers/ResourceFileBuffer.java,core,1,4,1,2,1,4,79,145,294,294,2
124,org.eclipse.core.filebuffers/src/org/eclipse/core/internal/filebuffers/ResourceTextFileBuffer.java,core,1,10,0,1,0,10,68,137,335,335,3
125,org.eclipse.core.filebuffers/src/org/eclipse/core/internal/filebuffers/TextFileBufferManager.java,core,0,11,1,3,0,10,63,70,454,454,7
126,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/indexing/AbstractObjectPolicy.java,core,0,0,0,1,0,0,3,14,4,4,0
127,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/indexing/AbstractPagePolicy.java,core,0,0,0,1,0,0,3,17,4,4,0
128,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/indexing/Buffer.java,core,1,0,0,0,0,0,28,23,122,122,0
129,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/indexing/Field.java,core,1,0,1,0,0,0,26,25,97,97,0
130,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/indexing/FieldArray.java,core,1,0,0,0,0,0,6,27,40,40,0
131,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/indexing/IndexedStore.java,core,0,1,0,1,0,1,33,96,260,260,0
132,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/indexing/IndexNode.java,core,0,3,0,0,0,3,96,221,605,605,0
133,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/indexing/Log.java,core,0,0,1,0,0,0,5,19,13,13,0
134,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/indexing/ObjectPage.java,core,0,3,0,0,0,3,32,69,163,163,0
135,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/indexing/ObjectStore.java,core,0,3,0,2,0,3,29,121,285,285,0
136,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/indexing/ObjectStoreException.java,core,1,0,0,0,0,0,11,16,55,55,0
137,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/indexing/Page.java,core,0,0,0,1,0,0,12,31,33,33,0
138,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/indexing/PageStore.java,core,1,1,0,2,0,1,33,191,239,239,0
139,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/indexing/PageStoreException.java,core,1,0,0,0,0,0,11,16,47,47,0
140,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/indexing/Reservation.java,core,0,0,1,0,0,0,11,10,39,39,0
141,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/indexing/ReservationTable.java,core,0,0,1,0,0,0,11,10,38,38,0
142,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/indexing/StoredObject.java,core,0,0,0,1,0,0,20,60,70,70,0
143,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/localstore/HistoryStore.java,core,1,24,1,7,0,24,38,145,432,432,0
144,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/localstore/HistoryStoreConverter.java,core,1,1,0,0,0,1,2,29,50,50,0
145,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/properties/IndexedStoreWrapper.java,core,0,3,0,0,0,3,20,20,174,174,0
146,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/properties/IVisitor.java,core,0,0,0,1,0,0,3,39,8,8,0
147,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/properties/PropertyManager.java,core,0,6,0,2,1,6,24,56,214,214,0
148,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/properties/PropertyStore.java,core,0,7,1,16,0,7,39,167,285,285,0
149,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/properties/PropertyStoreConverter.java,core,0,1,0,3,0,1,7,29,60,60,0
150,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/resources/CompatibilityMessages.java,core,1,0,0,0,0,0,8,14,112,112,0
151,org.eclipse.core.resources.compatibility/src/org/eclipse/core/internal/resources/ResourcesCompatibility.java,core,1,2,0,0,0,2,3,40,32,32,0
152,org.eclipse.core.resources.win32/src/org/eclipse/core/internal/resources/refresh/win32/Win32Monitor.java,core,0,2,0,0,1,1,57,117,415,415,1
153,org.eclipse.core.resources.win32/src/org/eclipse/core/internal/resources/refresh/win32/Win32Natives.java,core,0,0,0,12,0,0,32,242,73,73,0
154,org.eclipse.core.resources/src_ant/org/eclipse/core/resources/ant/ConvertPath.java,core,0,5,0,0,0,5,20,67,88,88,0
155,org.eclipse.core.resources/src_ant/org/eclipse/core/resources/ant/IncrementalBuild.java,core,0,2,0,0,0,1,11,59,55,55,0
156,org.eclipse.core.resources/src_ant/org/eclipse/core/resources/ant/Policy.java,core,1,1,0,0,0,0,7,27,36,36,0
157,org.eclipse.core.resources/src_ant/org/eclipse/core/resources/ant/RefreshLocalTask.java,core,0,4,0,0,0,3,11,57,51,51,0
158,org.eclipse.core.resources/src/org/eclipse/core/internal/dtree/AbstractDataTree.java,core,0,0,0,1,0,0,32,222,76,76,0
159,org.eclipse.core.resources/src/org/eclipse/core/internal/dtree/AbstractDataTreeNode.java,core,0,0,0,1,0,0,56,168,332,332,0
160,org.eclipse.core.resources/src/org/eclipse/core/internal/dtree/DataTreeNode.java,core,0,0,0,1,0,0,36,102,226,226,0
161,org.eclipse.core.resources/src/org/eclipse/core/internal/dtree/DataTreeWriter.java,core,1,0,0,0,0,0,25,74,87,87,0
162,org.eclipse.core.resources/src/org/eclipse/core/internal/dtree/DeletedNode.java,core,0,0,0,5,0,0,14,58,48,48,0
163,org.eclipse.core.resources/src/org/eclipse/core/internal/dtree/IComparator.java,core,0,0,0,1,0,0,1,23,4,4,0
164,org.eclipse.core.resources/src/org/eclipse/core/internal/dtree/IDataFlattener.java,core,0,0,0,1,0,0,3,29,7,7,0
165,org.eclipse.core.resources/src/org/eclipse/core/internal/dtree/NoDataDeltaNode.java,core,0,0,1,0,0,0,12,59,54,54,0
166,org.eclipse.core.resources/src/org/eclipse/core/internal/dtree/TestHelper.java,core,0,0,1,0,0,0,1,16,6,6,0
167,org.eclipse.core.resources/src/org/eclipse/core/internal/events/AutoBuildJob.java,core,0,1,0,0,1,1,14,73,145,145,2
168,org.eclipse.core.resources/src/org/eclipse/core/internal/events/BuildCommand.java,core,0,2,0,0,0,2,26,80,117,117,0
169,org.eclipse.core.resources/src/org/eclipse/core/internal/events/BuildManager.java,core,0,21,1,6,1,16,67,238,623,623,1
170,org.eclipse.core.resources/src/org/eclipse/core/internal/events/InternalBuilder.java,core,0,0,0,1,0,0,26,67,87,87,0
171,org.eclipse.core.resources/src/org/eclipse/core/internal/events/NotificationManager.java,core,0,3,1,4,1,3,27,95,194,194,1
172,org.eclipse.core.resources/src/org/eclipse/core/internal/events/PathVariableChangeEvent.java,core,0,1,0,0,0,0,12,36,42,42,0
173,org.eclipse.core.resources/src/org/eclipse/core/internal/events/ResourceComparator.java,core,0,0,1,0,0,0,17,68,91,91,0
174,org.eclipse.core.resources/src/org/eclipse/core/internal/events/ResourceDelta.java,core,0,8,0,0,0,8,39,127,377,377,0
175,org.eclipse.core.resources/src/org/eclipse/core/internal/events/ResourceDeltaFactory.java,core,0,1,0,0,1,1,15,58,110,110,0
176,org.eclipse.core.resources/src/org/eclipse/core/internal/events/ResourceStats.java,core,0,4,1,0,0,2,13,25,58,58,0
177,org.eclipse.core.resources/src/org/eclipse/core/internal/localstore/BlobStore.java,core,0,0,1,0,0,0,15,49,91,91,0
178,org.eclipse.core.resources/src/org/eclipse/core/internal/localstore/Bucket.java,core,0,0,0,2,0,0,39,142,203,203,0
179,org.eclipse.core.resources/src/org/eclipse/core/internal/localstore/BucketTree.java,core,0,1,0,0,0,1,17,32,109,109,0
180,org.eclipse.core.resources/src/org/eclipse/core/internal/localstore/CollectSyncStatusVisitor.java,core,0,0,0,6,0,0,13,27,51,51,0
181,org.eclipse.core.resources/src/org/eclipse/core/internal/localstore/CopyVisitor.java,core,1,6,0,0,0,6,23,36,132,132,3
182,org.eclipse.core.resources/src/org/eclipse/core/internal/localstore/CoreFileSystemLibrary.java,core,0,2,0,18,0,2,34,83,133,133,0
183,org.eclipse.core.resources/src/org/eclipse/core/internal/localstore/DeleteVisitor.java,core,1,2,0,0,0,2,14,21,109,109,0
184,org.eclipse.core.resources/src/org/eclipse/core/internal/localstore/FileSystemResourceManager.java,core,1,15,0,3,2,11,47,203,632,632,14
185,org.eclipse.core.resources/src/org/eclipse/core/internal/localstore/FileSystemStore.java,core,1,2,0,0,0,1,20,93,301,301,0
186,org.eclipse.core.resources/src/org/eclipse/core/internal/localstore/HistoryBucket.java,core,1,0,1,0,0,0,35,82,197,197,0
187,org.eclipse.core.resources/src/org/eclipse/core/internal/localstore/HistoryStore2.java,core,1,10,1,7,0,10,28,46,242,242,0
188,org.eclipse.core.resources/src/org/eclipse/core/internal/localstore/IsSynchronizedVisitor.java,core,0,0,0,1,0,0,5,22,15,15,0
189,org.eclipse.core.resources/src/org/eclipse/core/internal/localstore/RefreshLocalVisitor.java,core,0,10,0,0,0,10,22,71,235,235,0
190,org.eclipse.core.resources/src/org/eclipse/core/internal/localstore/SafeChunkyInputStream.java,core,0,0,0,0,0,0,17,21,141,141,1
191,org.eclipse.core.resources/src/org/eclipse/core/internal/localstore/SafeChunkyOutputStream.java,core,0,0,1,0,0,0,9,29,39,39,0
192,org.eclipse.core.resources/src/org/eclipse/core/internal/localstore/UnifiedTree.java,core,0,2,0,0,0,2,47,84,302,302,3
193,org.eclipse.core.resources/src/org/eclipse/core/internal/localstore/UnifiedTreeNode.java,core,0,0,0,0,0,0,21,24,79,79,1
194,org.eclipse.core.resources/src/org/eclipse/core/internal/properties/PropertyBucket.java,core,0,0,1,0,1,0,32,68,228,228,0
195,org.eclipse.core.resources/src/org/eclipse/core/internal/properties/PropertyManager2.java,core,1,1,1,4,0,1,22,25,129,129,0
196,org.eclipse.core.resources/src/org/eclipse/core/internal/refresh/InternalRefreshProvider.java,core,0,0,1,0,0,0,3,23,16,16,0
197,org.eclipse.core.resources/src/org/eclipse/core/internal/refresh/MonitorManager.java,core,0,7,0,0,0,7,17,66,247,247,1
198,org.eclipse.core.resources/src/org/eclipse/core/internal/refresh/PollingMonitor.java,core,0,2,0,0,0,1,11,89,109,109,2
199,org.eclipse.core.resources/src/org/eclipse/core/internal/refresh/RefreshJob.java,core,0,0,0,0,0,0,13,61,118,118,1
200,org.eclipse.core.resources/src/org/eclipse/core/internal/refresh/RefreshManager.java,core,0,4,0,2,0,4,11,43,66,66,0
201,org.eclipse.core.resources/src/org/eclipse/core/internal/resources/AliasManager.java,core,0,4,1,2,2,4,43,199,374,374,5
202,org.eclipse.core.resources/src/org/eclipse/core/internal/resources/CharsetDeltaJob.java,core,0,0,1,4,0,0,27,38,125,125,0
203,org.eclipse.core.resources/src/org/eclipse/core/internal/resources/CharsetManager.java,core,0,9,1,2,0,9,21,65,217,217,0
