plugin;packagename;pre;post;ACD_avg;ACD_max;ACD_sum;FOUT_avg;FOUT_max;FOUT_sum;MLOC_avg;MLOC_max;MLOC_sum;NBD_avg;NBD_max;NBD_sum;NOCU;NOF_avg;NOF_max;NOF_sum;NOI_avg;NOI_max;NOI_sum;NOM_avg;NOM_max;NOM_sum;NOT_avg;NOT_max;NOT_sum;NSF_avg;NSF_max;NSF_sum;NSM_avg;NSM_max;NSM_sum;PAR_avg;PAR_max;PAR_sum;TLOC_avg;TLOC_max;TLOC_sum;VG_avg;VG_max;VG_sum;AnonymousClassDeclaration;ArrayAccess;ArrayCreation;ArrayInitializer;ArrayType;AssertStatement;Assignment;Block;BooleanLiteral;BreakStatement;CastExpression;CatchClause;CharacterLiteral;ClassInstanceCreation;CompilationUnit;ConditionalExpression;ConstructorInvocation;ContinueStatement;DoStatement;EmptyStatement;ExpressionStatement;FieldAccess;FieldDeclaration;ForStatement;IfStatement;ImportDeclaration;InfixExpression;Initializer;Javadoc;LabeledStatement;MethodDeclaration;MethodInvocation;NullLiteral;NumberLiteral;PackageDeclaration;ParenthesizedExpression;PostfixExpression;PrefixExpression;PrimitiveType;QualifiedName;ReturnStatement;SimpleName;SimpleType;SingleVariableDeclaration;StringLiteral;SuperConstructorInvocation;SuperFieldAccess;SuperMethodInvocation;SwitchCase;SwitchStatement;SynchronizedStatement;ThisExpression;ThrowStatement;TryStatement;TypeDeclaration;TypeDeclarationStatement;TypeLiteral;VariableDeclarationExpression;VariableDeclarationFragment;VariableDeclarationStatement;WhileStatement;InstanceofExpression;LineComment;BlockComment;TagElement;TextElement;MemberRef;MethodRef;MethodRefParameter;EnhancedForStatement;EnumDeclaration;EnumConstantDeclaration;TypeParameter;ParameterizedType;QualifiedType;WildcardType;NormalAnnotation;MarkerAnnotation;SingleMemberAnnotation;MemberValuePair;AnnotationTypeDeclaration;AnnotationTypeMemberDeclaration;Modifier;SUM;NORM_AnonymousClassDeclaration;NORM_ArrayAccess;NORM_ArrayCreation;NORM_ArrayInitializer;NORM_ArrayType;NORM_AssertStatement;NORM_Assignment;NORM_Block;NORM_BooleanLiteral;NORM_BreakStatement;NORM_CastExpression;NORM_CatchClause;NORM_CharacterLiteral;NORM_ClassInstanceCreation;NORM_CompilationUnit;NORM_ConditionalExpression;NORM_ConstructorInvocation;NORM_ContinueStatement;NORM_DoStatement;NORM_EmptyStatement;NORM_ExpressionStatement;NORM_FieldAccess;NORM_FieldDeclaration;NORM_ForStatement;NORM_IfStatement;NORM_ImportDeclaration;NORM_InfixExpression;NORM_Initializer;NORM_Javadoc;NORM_LabeledStatement;NORM_MethodDeclaration;NORM_MethodInvocation;NORM_NullLiteral;NORM_NumberLiteral;NORM_PackageDeclaration;NORM_ParenthesizedExpression;NORM_PostfixExpression;NORM_PrefixExpression;NORM_PrimitiveType;NORM_QualifiedName;NORM_ReturnStatement;NORM_SimpleName;NORM_SimpleType;NORM_SingleVariableDeclaration;NORM_StringLiteral;NORM_SuperConstructorInvocation;NORM_SuperFieldAccess;NORM_SuperMethodInvocation;NORM_SwitchCase;NORM_SwitchStatement;NORM_SynchronizedStatement;NORM_ThisExpression;NORM_ThrowStatement;NORM_TryStatement;NORM_TypeDeclaration;NORM_TypeDeclarationStatement;NORM_TypeLiteral;NORM_VariableDeclarationExpression;NORM_VariableDeclarationFragment;NORM_VariableDeclarationStatement;NORM_WhileStatement;NORM_InstanceofExpression;NORM_LineComment;NORM_BlockComment;NORM_TagElement;NORM_TextElement;NORM_MemberRef;NORM_MethodRef;NORM_MethodRefParameter;NORM_EnhancedForStatement;NORM_EnumDeclaration;NORM_EnumConstantDeclaration;NORM_TypeParameter;NORM_ParameterizedType;NORM_QualifiedType;NORM_WildcardType;NORM_NormalAnnotation;NORM_MarkerAnnotation;NORM_SingleMemberAnnotation;NORM_MemberValuePair;NORM_AnnotationTypeDeclaration;NORM_AnnotationTypeMemberDeclaration;NORM_Modifier
org.eclipse.jface;org.eclipse.jface.resource;12;4;0.3076923076923077;2.0;4.0;2.5792682926829267;17.0;423.0;5.512195121951219;67.0;904.0;1.4939024390243902;7.0;245.0;13.0;1.4666666666666666;5.0;22.0;0.0;0.0;0.0;6.2;27.0;93.0;1.0;1.0;13.0;1.2666666666666666;11.0;19.0;4.6;38.0;69.0;0.9207317073170732;4.0;151.0;108.3076923076923;381.0;1408.0;2.1341463414634148;28.0;350.0;4;25;12;2;54;0;89;325;16;2;23;34;8;83;13;3;3;0;0;0;214;9;41;19;113;84;185;0;191;0;166;424;87;95;13;17;17;18;136;419;164;3136;527;185;51;4;0;0;0;0;0;8;24;34;15;0;0;18;209;144;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;324;7794;5.132152938157557E-4;0.0032075955863484734;0.001539645881447267;2.5660764690787786E-4;0.006928406466512702;0.0;0.011419040287400565;0.04169874262253015;0.002052861175263023;2.5660764690787786E-4;0.002950987939440595;0.0043623299974339235;0.0010264305876315114;0.010649217346676931;0.0016679497049012061;3.8491147036181676E-4;3.8491147036181676E-4;0.0;0.0;0.0;0.02745701821914293;0.0011547344110854503;0.005260456761611496;0.0024377726456248396;0.014498332050295099;0.01077752117013087;0.0237362073389787;0.0;0.024506030279702336;0.0;0.021298434693353862;0.054400821144470105;0.011162432640492687;0.012188863228124198;0.0016679497049012061;0.0021811649987169618;0.0021811649987169618;0.0023094688221709007;0.017449319989735694;0.05375930202720041;0.021041827046445985;0.4023607903515525;0.06761611496022582;0.0237362073389787;0.006543494996150885;5.132152938157557E-4;0.0;0.0;0.0;0.0;0.0;0.0010264305876315114;0.003079291762894534;0.0043623299974339235;0.001924557351809084;0.0;0.0;0.0023094688221709007;0.026815499101873235;0.018475750577367205;6.415191172696946E-4;2.5660764690787786E-4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04157043879907621
org.eclipse.jface;org.eclipse.jface.util;7;3;1.0769230769230769;6.0;14.0;1.625;30.0;169.0;5.644230769230769;170.0;587.0;1.4615384615384615;6.0;152.0;13.0;1.2142857142857142;4.0;17.0;0.3076923076923077;1.0;4.0;4.214285714285714;14.0;59.0;0.6923076923076923;1.0;9.0;1.2142857142857142;9.0;17.0;3.2142857142857144;29.0;45.0;1.0384615384615385;4.0;108.0;70.3076923076923;276.0;914.0;1.7980769230769231;6.0;187.0;14;19;13;4;25;0;93;193;24;10;16;0;0;54;13;0;1;0;0;0;185;5;46;11;79;42;143;1;127;0;123;173;55;70;13;21;11;16;154;411;89;1991;272;114;16;2;0;0;23;5;0;5;5;0;14;0;0;11;105;48;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;259;5130;0.0027290448343079924;0.003703703703703704;0.00253411306042885;7.797270955165692E-4;0.004873294346978557;0.0;0.018128654970760234;0.037621832358674466;0.004678362573099415;0.001949317738791423;0.0031189083820662767;0.0;0.0;0.010526315789473684;0.00253411306042885;0.0;1.949317738791423E-4;0.0;0.0;0.0;0.036062378167641324;9.746588693957114E-4;0.008966861598440545;0.0021442495126705653;0.015399610136452241;0.008187134502923977;0.027875243664717348;1.949317738791423E-4;0.024756335282651074;0.0;0.023976608187134502;0.03372319688109162;0.010721247563352826;0.01364522417153996;0.00253411306042885;0.004093567251461989;0.0021442495126705653;0.0031189083820662767;0.030019493177387915;0.08011695906432749;0.017348927875243666;0.3881091617933723;0.053021442495126705;0.022222222222222223;0.0031189083820662767;3.898635477582846E-4;0.0;0.0;0.0044834307992202725;9.746588693957114E-4;0.0;9.746588693957114E-4;9.746588693957114E-4;0.0;0.0027290448343079924;0.0;0.0;0.0021442495126705653;0.02046783625730994;0.00935672514619883;5.847953216374269E-4;5.847953216374269E-4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05048732943469786
org.eclipse.jface;org.eclipse.jface.viewers;8;14;0.6666666666666666;8.0;46.0;2.083219645293315;43.0;1527.0;4.574351978171896;97.0;3353.0;1.324693042291951;6.0;971.0;69.0;1.5512820512820513;11.0;121.0;0.4492753623188406;1.0;31.0;9.35897435897436;78.0;730.0;0.5507246376811594;1.0;38.0;0.44871794871794873;9.0;35.0;0.02564102564102564;2.0;2.0;0.9822646657571623;4.0;720.0;77.76811594202898;859.0;5366.0;1.8144611186903137;31.0;1330.0;46;174;41;14;223;0;300;1158;157;10;160;0;9;172;69;18;29;0;0;0;1060;73;156;113;488;239;756;1;725;0;790;1530;357;378;69;87;70;110;954;1479;389;11561;1839;757;43;20;0;32;4;1;0;109;4;3;78;0;1;113;821;546;16;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1171;29605;0.001553791589258571;0.005877385576760682;0.0013849011991217699;4.728930923830434E-4;0.007532511400101334;0.0;0.010133423408208072;0.03911501435568316;0.005303158250295558;3.3778078027360244E-4;0.005404492484377639;0.0;3.0400270224624216E-4;0.005809829420705962;0.002330687383887857;6.080054044924843E-4;9.79564262793447E-4;0.0;0.0;0.0;0.03580476270900186;0.002465799695997298;0.005269380172268198;0.0038169228170917076;0.016483702077351798;0.008072960648539098;0.025536226988684345;3.377807802736024E-5;0.024489106569836175;0.0;0.026684681641614593;0.05168045938186117;0.012058773855767606;0.012768113494342172;0.002330687383887857;0.002938692788380341;0.002364465461915217;0.003715588583009627;0.03222428643810167;0.0499577774024658;0.013139672352643135;0.3905083600743118;0.062117885492315485;0.025570005066711705;0.0014524573551764905;6.755615605472049E-4;0.0;0.0010808984968755278;1.3511231210944097E-4;3.377807802736024E-5;0.0;0.0036818105049822667;1.3511231210944097E-4;1.0133423408208073E-4;0.002634690086134099;0.0;3.377807802736024E-5;0.0038169228170917076;0.02773180206046276;0.018442830602938692;5.404492484377639E-4;0.0027698023982435397;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03955412937003885
org.eclipse.jface;org.eclipse.jface.window;9;1;1.0;2.0;3.0;2.5641025641025643;40.0;200.0;5.910256410256411;89.0;461.0;1.5769230769230769;5.0;123.0;3.0;2.5714285714285716;10.0;18.0;0.0;0.0;0.0;10.285714285714286;31.0;72.0;1.0;1.0;3.0;0.8571428571428571;4.0;6.0;0.8571428571428571;6.0;6.0;0.5512820512820513;4.0;43.0;235.0;348.0;705.0;2.551282051282051;29.0;199.0;3;20;7;1;20;0;69;159;33;0;9;3;0;23;3;3;0;2;0;0;142;1;24;7;89;48;128;0;97;0;81;200;78;38;3;16;6;21;86;314;60;1534;185;48;2;1;0;3;0;0;0;7;3;4;7;0;0;7;96;65;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;3901;7.690335811330429E-4;0.005126890540886952;0.0017944116893104333;2.563445270443476E-4;0.005126890540886952;0.0;0.017687772366059985;0.04075877980005127;0.008459369392463471;0.0;0.0023071007433991286;7.690335811330429E-4;0.0;0.005895924122019995;7.690335811330429E-4;7.690335811330429E-4;0.0;5.126890540886952E-4;0.0;0.0;0.03640092284029736;2.563445270443476E-4;0.006152268649064343;0.0017944116893104333;0.022814662906946937;0.012304537298128686;0.03281209946167649;0.0;0.024865419123301716;0.0;0.020763906690592155;0.05126890540886952;0.01999487310945911;0.009741092027685208;7.690335811330429E-4;0.004101512432709562;0.0015380671622660857;0.0053832350679313;0.022045629325813894;0.08049218149192515;0.015380671622660855;0.3932325044860292;0.047423737503204305;0.012304537298128686;5.126890540886952E-4;2.563445270443476E-4;0.0;7.690335811330429E-4;0.0;0.0;0.0;0.0017944116893104333;7.690335811330429E-4;0.0010253781081773904;0.0017944116893104333;0.0;0.0;0.0017944116893104333;0.02460907459625737;0.016662394257882594;7.690335811330429E-4;0.0015380671622660857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.034862855678031275
org.eclipse.jface;org.eclipse.jface.wizard;6;1;0.5;4.0;5.0;2.066666666666667;16.0;372.0;3.8722222222222222;26.0;697.0;1.0333333333333334;3.0;186.0;10.0;4.7272727272727275;24.0;52.0;0.5;1.0;5.0;16.181818181818183;53.0;178.0;0.5;1.0;5.0;0.2727272727272727;2.0;3.0;0.09090909090909091;1.0;1.0;0.6333333333333333;4.0;114.0;118.5;650.0;1185.0;1.5166666666666666;7.0;273.0;5;5;3;2;11;0;105;205;39;4;22;0;2;40;10;1;2;0;0;0;304;3;56;13;98;69;160;1;169;0;188;375;106;72;10;10;17;10;191;419;87;2497;331;121;24;5;0;19;4;1;2;10;0;1;11;0;1;13;142;73;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;267;6337;7.890168849613382E-4;7.890168849613382E-4;4.734101309768029E-4;3.1560675398453525E-4;0.001735837146914944;0.0;0.016569354584188102;0.03234969228341487;0.0061543317026984375;6.312135079690705E-4;0.003471674293829888;0.0;3.1560675398453525E-4;0.006312135079690705;0.0015780337699226763;1.5780337699226762E-4;3.1560675398453525E-4;0.0;0.0;0.0;0.047972226605649364;4.734101309768029E-4;0.008836989111566988;0.002051443900899479;0.015464730945242228;0.010888433012466467;0.02524854031876282;1.5780337699226762E-4;0.02666877071169323;0.0;0.029667034874546316;0.05917626637210036;0.01672715796118037;0.01136184314344327;0.0015780337699226763;0.0015780337699226763;0.00268265740886855;0.0015780337699226763;0.03014044500552312;0.06611961495976014;0.013728893798327283;0.3940350323496923;0.052232917784440586;0.019094208616064385;0.0037872810478144234;7.890168849613382E-4;0.0;0.0029982641628530852;6.312135079690705E-4;1.5780337699226762E-4;3.1560675398453525E-4;0.0015780337699226763;0.0;1.5780337699226762E-4;0.001735837146914944;0.0;1.5780337699226762E-4;0.002051443900899479;0.022408079532902005;0.011519646520435538;0.0;1.5780337699226762E-4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04213350165693546
org.eclipse.ui.ide;org.eclipse.ui;0;0;0.0;0.0;0.0;0.65;5.0;13.0;2.95;17.0;59.0;0.55;3.0;11.0;14.0;0.14285714285714285;2.0;2.0;0.9285714285714286;1.0;13.0;1.4285714285714286;6.0;20.0;0.07142857142857142;1.0;1.0;1.5;12.0;21.0;0.0;0.0;0.0;1.25;4.0;25.0;12.714285714285714;83.0;178.0;1.05;6.0;21.0;0;1;0;0;8;0;9;18;9;0;6;0;0;0;14;0;0;0;0;0;9;1;23;1;14;28;8;0;55;0;20;13;12;1;14;0;1;0;10;138;12;434;90;25;21;0;0;1;0;0;0;1;0;1;14;0;3;1;33;9;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;1160;0.0;8.620689655172414E-4;0.0;0.0;0.006896551724137931;0.0;0.007758620689655172;0.015517241379310345;0.007758620689655172;0.0;0.005172413793103448;0.0;0.0;0.0;0.01206896551724138;0.0;0.0;0.0;0.0;0.0;0.007758620689655172;8.620689655172414E-4;0.019827586206896553;8.620689655172414E-4;0.01206896551724138;0.02413793103448276;0.006896551724137931;0.0;0.04741379310344827;0.0;0.017241379310344827;0.011206896551724138;0.010344827586206896;8.620689655172414E-4;0.01206896551724138;0.0;8.620689655172414E-4;0.0;0.008620689655172414;0.11896551724137931;0.010344827586206896;0.3741379310344828;0.07758620689655173;0.021551724137931036;0.01810344827586207;0.0;0.0;8.620689655172414E-4;0.0;0.0;0.0;8.620689655172414E-4;0.0;8.620689655172414E-4;0.01206896551724138;0.0;0.002586206896551724;8.620689655172414E-4;0.028448275862068967;0.007758620689655172;0.0;0.002586206896551724;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0853448275862069
org.eclipse.ui.ide;org.eclipse.ui.actions;12;7;1.2121212121212122;10.0;40.0;5.492401215805471;38.0;1807.0;9.811550151975684;74.0;3228.0;1.8814589665653496;7.0;619.0;33.0;2.1951219512195124;19.0;90.0;0.0;0.0;0.0;7.7560975609756095;35.0;318.0;1.0;1.0;33.0;1.024390243902439;6.0;42.0;0.14634146341463414;2.0;6.0;0.9118541033434651;3.0;300.0;141.12121212121212;835.0;4657.0;2.814589665653495;14.0;926.0;40;83;78;65;182;0;196;836;212;10;102;47;0;220;33;6;12;4;0;0;773;52;133;51;423;498;479;0;336;0;365;1825;293;245;33;39;43;71;326;2419;383;10878;1480;369;258;36;0;21;19;7;0;79;36;40;41;0;6;51;650;466;12;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;616;26005;0.0015381657373582003;0.003191693905018266;0.002999423187848491;0.0024995193232070756;0.006998654104979811;0.0;0.007537012113055182;0.03214766391078639;0.008152278407998462;3.845414343395501E-4;0.003922322630263411;0.0018073447413958854;0.0;0.008459911555470103;0.0012689867333205154;2.3072486060373004E-4;4.614497212074601E-4;1.5381657373582004E-4;0.0;0.0;0.02972505287444722;0.0019996154585656604;0.0051144010767160165;0.0019611613151317053;0.016266102672562968;0.019150163430109595;0.01841953470486445;0.0;0.012920592193808884;0.0;0.014035762353393579;0.07017881176696789;0.011267064026148818;0.009421265141318977;0.0012689867333205154;0.0014997115939242454;0.0016535281676600653;0.0027302441838108057;0.012536050759469333;0.09302057296673717;0.014727936935204768;0.41830417227456257;0.05691213228225341;0.014189578927129399;0.009921169005960392;0.0013843491636223804;0.0;8.075370121130552E-4;7.306287252451452E-4;2.6917900403768504E-4;0.0;0.0030378773312824455;0.0013843491636223804;0.0015381657373582003;0.0015766198807921554;0.0;2.3072486060373004E-4;0.0019611613151317053;0.024995193232070757;0.017919630840223032;4.614497212074601E-4;0.0010382618727167853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023687752355316286
org.eclipse.ui.ide;org.eclipse.ui.dialogs;3;3;3.25;17.0;65.0;6.269592476489028;34.0;2000.0;10.382445141065832;89.0;3312.0;1.6896551724137931;6.0;539.0;20.0;5.869565217391305;16.0;135.0;0.0;0.0;0.0;13.73913043478261;37.0;316.0;1.0;1.0;20.0;1.565217391304348;7.0;36.0;0.043478260869565216;1.0;1.0;0.677115987460815;4.0;216.0;228.6;598.0;4572.0;2.4670846394984327;21.0;787.0;65;75;36;27;78;0;337;724;208;2;76;21;6;375;20;3;0;0;0;0;1268;79;171;22;385;365;405;0;310;0;384;2018;217;252;20;41;29;82;403;1953;262;10564;1441;289;196;21;0;39;4;1;0;88;10;22;23;0;3;22;657;464;18;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;657;25257;0.002573543968008869;0.0029694738092410026;0.0014253474284356812;0.0010690105713267609;0.0030882527616106427;0.0;0.013342835649522905;0.02866532050520648;0.00823534069762838;7.918596824642673E-5;0.003009066793364216;8.314526665874807E-4;2.375579047392802E-4;0.014847369046205013;7.918596824642673E-4;1.187789523696401E-4;0.0;0.0;0.0;0.0;0.05020390386823455;0.003127845745733856;0.006770400285069486;8.710456507106941E-4;0.015243298887437147;0.014451439204972879;0.016035158569901415;0.0;0.012273825078196144;0.0;0.015203705903313932;0.07989864196064457;0.0085916775547373;0.009977431999049768;7.918596824642673E-4;0.001623312349051748;0.0011481965395731875;0.003246624698103496;0.015955972601654985;0.0773250979926357;0.010373361840281902;0.418260284277626;0.05705349012155046;0.011442372411608663;0.00776022488814982;8.314526665874807E-4;0.0;0.0015441263808053214;1.5837193649285346E-4;3.9592984123213365E-5;0.0;0.0034841826028427763;3.9592984123213365E-4;8.710456507106941E-4;9.106386348339074E-4;0.0;1.187789523696401E-4;8.710456507106941E-4;0.026012590568951183;0.018371144633171;7.126737142178406E-4;7.52266698341054E-4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.026012590568951183
org.eclipse.ui.ide;org.eclipse.ui.ide;2;3;4.0;15.0;16.0;3.6363636363636362;16.0;120.0;7.7272727272727275;40.0;255.0;1.9696969696969697;8.0;65.0;4.0;0.0;0.0;0.0;0.5;1.0;2.0;0.5;1.0;3.0;0.5;1.0;2.0;11.5;43.0;69.0;2.5;15.0;15.0;1.4848484848484849;4.0;49.0;118.0;246.0;472.0;2.4545454545454546;8.0;81.0;16;9;1;0;7;0;15;84;2;1;6;3;0;66;4;0;0;0;0;0;47;0;69;5;46;44;49;0;93;0;34;121;47;13;4;2;4;1;17;198;32;1100;263;52;89;0;0;0;0;0;0;0;24;3;6;0;3;5;116;42;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;266;3013;0.005310321938267508;0.002987056090275473;3.3189512114171923E-4;0.0;0.0023232658479920344;0.0;0.004978426817125788;0.027879190175904414;6.637902422834385E-4;3.3189512114171923E-4;0.0019913707268503153;9.956853634251576E-4;0.0;0.02190507799535347;0.001327580484566877;0.0;0.0;0.0;0.0;0.0;0.015599070693660804;0.0;0.022900763358778626;0.001659475605708596;0.015267175572519083;0.014603385330235646;0.016262860935944243;0.0;0.030866246266179887;0.0;0.011284434118818453;0.040159309658148026;0.015599070693660804;0.00431463657484235;0.001327580484566877;6.637902422834385E-4;0.001327580484566877;3.3189512114171923E-4;0.005642217059409226;0.06571523398606041;0.010620643876535016;0.36508463325589113;0.08728841686027215;0.0172585462993694;0.02953866578161301;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007965482907401261;9.956853634251576E-4;0.0019913707268503153;0.0;9.956853634251576E-4;0.001659475605708596;0.03849983405243943;0.013939595087952207;0.0;0.001327580484566877;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08828410222369731
org.eclipse.ui.ide;org.eclipse.ui.internal.ide;38;12;0.9642857142857143;10.0;27.0;7.349775784753363;229.0;1639.0;12.183856502242152;177.0;2717.0;1.757847533632287;6.0;392.0;28.0;4.4;80.0;132.0;0.10714285714285714;1.0;3.0;6.366666666666666;28.0;191.0;0.8928571428571429;1.0;25.0;11.033333333333333;162.0;331.0;1.0666666666666667;5.0;32.0;0.905829596412556;6.0;202.0;146.17857142857142;888.0;4093.0;3.116591928251121;23.0;695.0;27;58;27;13;76;0;343;587;143;11;43;43;15;242;28;26;0;6;1;0;1043;26;464;37;308;347;640;2;225;0;264;1652;373;167;28;23;26;85;293;1790;257;9926;1426;284;497;11;0;11;7;2;0;28;13;42;30;0;2;36;848;346;9;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1458;24734;0.001091614781272742;0.0023449502708821866;0.001091614781272742;5.255923020942831E-4;0.003072693458397348;0.0;0.013867550739872241;0.023732513948411093;0.0057815153230371145;4.447319479259319E-4;0.001738497614619552;0.001738497614619552;6.064526562626345E-4;0.009784102854370503;0.0011320449583569175;0.0010511846041885663;0.0;2.4258106250505377E-4;4.043017708417563E-5;0.0;0.04216867469879518;0.0010511846041885663;0.018759602167057493;0.0014959165521144983;0.012452494541926094;0.014029271448208943;0.025875313333872402;8.086035416835126E-5;0.009096789843939516;0.0;0.010673566750222366;0.06679065254305813;0.015080456052397509;0.00675183957305733;0.0011320449583569175;9.298940729360395E-4;0.0010511846041885663;0.0034365650521549283;0.011846041885663459;0.07237001698067437;0.010390555510633137;0.40130993773752727;0.05765343252203445;0.011482170291905878;0.020093798010835287;4.447319479259319E-4;0.0;4.447319479259319E-4;2.830112395892294E-4;8.086035416835126E-5;0.0;0.0011320449583569175;5.255923020942831E-4;0.0016980674375353764;0.001212905312525269;0.0;8.086035416835126E-5;0.0014554863750303225;0.03428479016738093;0.013988841271124767;3.6387159375758063E-4;7.68173364599337E-4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05894719818872807
org.eclipse.ui.ide;org.eclipse.ui.internal.ide.actions;3;2;0.1111111111111111;1.0;1.0;4.543859649122807;31.0;259.0;7.614035087719298;44.0;434.0;1.4912280701754386;3.0;85.0;9.0;1.7;5.0;17.0;0.0;0.0;0.0;5.5;12.0;55.0;1.0;1.0;9.0;1.0;8.0;10.0;0.1;1.0;1.0;0.7543859649122807;3.0;43.0;79.77777777777777;214.0;718.0;2.491228070175439;8.0;142.0;1;19;7;2;23;0;52;111;11;0;19;2;3;31;9;1;0;1;0;0;137;12;27;6;61;114;99;0;37;0;57;259;67;46;9;12;8;17;50;561;46;1945;255;45;27;7;0;1;6;2;0;20;2;3;10;0;2;6;122;89;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;4590;2.1786492374727668E-4;0.004139433551198257;0.0015250544662309367;4.3572984749455336E-4;0.005010893246187364;0.0;0.011328976034858388;0.024183006535947713;0.0023965141612200436;0.0;0.004139433551198257;4.3572984749455336E-4;6.5359477124183E-4;0.006753812636165577;0.00196078431372549;2.1786492374727668E-4;0.0;2.1786492374727668E-4;0.0;0.0;0.029847494553376906;0.00261437908496732;0.0058823529411764705;0.00130718954248366;0.013289760348583878;0.02483660130718954;0.021568627450980392;0.0;0.008061002178649237;0.0;0.01241830065359477;0.056427015250544665;0.014596949891067539;0.010021786492374727;0.00196078431372549;0.00261437908496732;0.0017429193899782135;0.003703703703703704;0.010893246187363835;0.12222222222222222;0.010021786492374727;0.42374727668845313;0.05555555555555555;0.00980392156862745;0.0058823529411764705;0.0015250544662309367;0.0;2.1786492374727668E-4;0.00130718954248366;4.3572984749455336E-4;0.0;0.004357298474945534;4.3572984749455336E-4;6.5359477124183E-4;0.002178649237472767;0.0;4.3572984749455336E-4;0.00130718954248366;0.026579520697167756;0.019389978213507627;0.0;0.0030501089324618735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.025490196078431372
