plugin;packagename;pre;post;ACD_avg;ACD_max;ACD_sum;FOUT_avg;FOUT_max;FOUT_sum;MLOC_avg;MLOC_max;MLOC_sum;NBD_avg;NBD_max;NBD_sum;NOCU;NOF_avg;NOF_max;NOF_sum;NOI_avg;NOI_max;NOI_sum;NOM_avg;NOM_max;NOM_sum;NOT_avg;NOT_max;NOT_sum;NSF_avg;NSF_max;NSF_sum;NSM_avg;NSM_max;NSM_sum;PAR_avg;PAR_max;PAR_sum;TLOC_avg;TLOC_max;TLOC_sum;VG_avg;VG_max;VG_sum;AnonymousClassDeclaration;ArrayAccess;ArrayCreation;ArrayInitializer;ArrayType;AssertStatement;Assignment;Block;BooleanLiteral;BreakStatement;CastExpression;CatchClause;CharacterLiteral;ClassInstanceCreation;CompilationUnit;ConditionalExpression;ConstructorInvocation;ContinueStatement;DoStatement;EmptyStatement;ExpressionStatement;FieldAccess;FieldDeclaration;ForStatement;IfStatement;ImportDeclaration;InfixExpression;Initializer;Javadoc;LabeledStatement;MethodDeclaration;MethodInvocation;NullLiteral;NumberLiteral;PackageDeclaration;ParenthesizedExpression;PostfixExpression;PrefixExpression;PrimitiveType;QualifiedName;ReturnStatement;SimpleName;SimpleType;SingleVariableDeclaration;StringLiteral;SuperConstructorInvocation;SuperFieldAccess;SuperMethodInvocation;SwitchCase;SwitchStatement;SynchronizedStatement;ThisExpression;ThrowStatement;TryStatement;TypeDeclaration;TypeDeclarationStatement;TypeLiteral;VariableDeclarationExpression;VariableDeclarationFragment;VariableDeclarationStatement;WhileStatement;InstanceofExpression;LineComment;BlockComment;TagElement;TextElement;MemberRef;MethodRef;MethodRefParameter;EnhancedForStatement;EnumDeclaration;EnumConstantDeclaration;TypeParameter;ParameterizedType;QualifiedType;WildcardType;NormalAnnotation;MarkerAnnotation;SingleMemberAnnotation;MemberValuePair;AnnotationTypeDeclaration;AnnotationTypeMemberDeclaration;Modifier;SUM;NORM_AnonymousClassDeclaration;NORM_ArrayAccess;NORM_ArrayCreation;NORM_ArrayInitializer;NORM_ArrayType;NORM_AssertStatement;NORM_Assignment;NORM_Block;NORM_BooleanLiteral;NORM_BreakStatement;NORM_CastExpression;NORM_CatchClause;NORM_CharacterLiteral;NORM_ClassInstanceCreation;NORM_CompilationUnit;NORM_ConditionalExpression;NORM_ConstructorInvocation;NORM_ContinueStatement;NORM_DoStatement;NORM_EmptyStatement;NORM_ExpressionStatement;NORM_FieldAccess;NORM_FieldDeclaration;NORM_ForStatement;NORM_IfStatement;NORM_ImportDeclaration;NORM_InfixExpression;NORM_Initializer;NORM_Javadoc;NORM_LabeledStatement;NORM_MethodDeclaration;NORM_MethodInvocation;NORM_NullLiteral;NORM_NumberLiteral;NORM_PackageDeclaration;NORM_ParenthesizedExpression;NORM_PostfixExpression;NORM_PrefixExpression;NORM_PrimitiveType;NORM_QualifiedName;NORM_ReturnStatement;NORM_SimpleName;NORM_SimpleType;NORM_SingleVariableDeclaration;NORM_StringLiteral;NORM_SuperConstructorInvocation;NORM_SuperFieldAccess;NORM_SuperMethodInvocation;NORM_SwitchCase;NORM_SwitchStatement;NORM_SynchronizedStatement;NORM_ThisExpression;NORM_ThrowStatement;NORM_TryStatement;NORM_TypeDeclaration;NORM_TypeDeclarationStatement;NORM_TypeLiteral;NORM_VariableDeclarationExpression;NORM_VariableDeclarationFragment;NORM_VariableDeclarationStatement;NORM_WhileStatement;NORM_InstanceofExpression;NORM_LineComment;NORM_BlockComment;NORM_TagElement;NORM_TextElement;NORM_MemberRef;NORM_MethodRef;NORM_MethodRefParameter;NORM_EnhancedForStatement;NORM_EnumDeclaration;NORM_EnumConstantDeclaration;NORM_TypeParameter;NORM_ParameterizedType;NORM_QualifiedType;NORM_WildcardType;NORM_NormalAnnotation;NORM_MarkerAnnotation;NORM_SingleMemberAnnotation;NORM_MemberValuePair;NORM_AnnotationTypeDeclaration;NORM_AnnotationTypeMemberDeclaration;NORM_Modifier
org.eclipse.update.core;org.eclipse.update.internal.core;3;1;0.0784313725490196;2.0;4.0;6.993877551020408;56.0;3427.0;12.506122448979593;86.0;6128.0;2.1755102040816325;8.0;1066.0;51.0;1.7543859649122806;8.0;100.0;0.058823529411764705;1.0;3.0;6.912280701754386;37.0;394.0;0.9411764705882353;1.0;48.0;2.3333333333333335;40.0;133.0;1.6666666666666667;23.0;95.0;1.0530612244897959;6.0;516.0;154.37254901960785;795.0;7873.0;4.1;28.0;2009.0;4;269;97;20;378;0;551;1722;277;15;179;207;42;384;51;49;1;3;0;9;1583;76;233;176;880;309;1199;2;227;0;493;3440;842;493;51;115;176;169;614;1761;585;18302;2827;728;818;20;0;7;24;4;6;90;129;189;57;0;0;175;1533;1125;31;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1124;44895;8.90967813787727E-5;0.0059917585477224635;0.0021605969484352378;4.4548390689386344E-4;0.00841964584029402;0.0;0.012273081634925938;0.038356164383561646;0.006169952110480009;3.341129301703976E-4;0.003987080966700078;0.004610758436351487;9.355162044771133E-4;0.008553291012362178;0.0011359839625793519;0.0010914355718899655;2.2274195344693174E-5;6.682258603407952E-5;0.0;2.0046775810223855E-4;0.03526005123064929;0.0016928388461966812;0.0051898875153135095;0.003920258380665998;0.01960129190332999;0.00688272636151019;0.026706760218287114;4.454839068938635E-5;0.00505624234324535;0.0;0.010981178304933734;0.07662323198574451;0.018754872480231652;0.010981178304933734;0.0011359839625793519;0.0025615324646397148;0.003920258380665998;0.003764339013253146;0.013676355941641608;0.039224858002004676;0.013030404276645506;0.40766232319857443;0.0629691502394476;0.01621561421093663;0.018220291791959015;4.4548390689386344E-4;0.0;1.559193674128522E-4;5.345806882726361E-4;8.90967813787727E-5;1.3364517206815904E-4;0.0020046775810223854;0.0028733711994654194;0.00420982292014701;0.0012696291346475108;0.0;0.0;0.0038979841853213053;0.03414634146341464;0.02505846976277982;6.905000556854884E-4;5.345806882726361E-4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.025036195567435127
org.eclipse.update.core;org.eclipse.update.internal.model;1;0;0.0;0.0;0.0;3.1171171171171173;20.0;346.0;5.504504504504505;33.0;611.0;1.4414414414414414;3.0;160.0;9.0;5.8;12.0;58.0;0.0;0.0;0.0;11.1;22.0;111.0;1.0;1.0;9.0;2.1;7.0;21.0;0.0;0.0;0.0;0.8108108108108109;4.0;90.0;114.88888888888889;185.0;1034.0;2.2432432432432434;9.0;249.0;0;5;11;3;30;0;78;211;20;0;15;20;0;50;9;2;0;0;0;0;222;39;79;4;86;74;93;0;105;0;111;346;52;13;9;5;4;20;115;321;69;2228;344;110;110;9;0;0;0;0;0;48;11;12;10;0;0;4;160;77;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242;5590;0.0;8.944543828264759E-4;0.001967799642218247;5.366726296958855E-4;0.005366726296958855;0.0;0.013953488372093023;0.03774597495527728;0.0035778175313059034;0.0;0.0026833631484794273;0.0035778175313059034;0.0;0.008944543828264758;0.0016100178890876566;3.5778175313059033E-4;0.0;0.0;0.0;0.0;0.039713774597495526;0.0069767441860465115;0.014132379248658318;7.155635062611807E-4;0.015384615384615385;0.013237924865831842;0.01663685152057245;0.0;0.018783542039355994;0.0;0.019856887298747763;0.06189624329159213;0.009302325581395349;0.002325581395348837;0.0016100178890876566;8.944543828264759E-4;7.155635062611807E-4;0.0035778175313059034;0.020572450805008944;0.05742397137745975;0.012343470483005367;0.3985688729874776;0.06153846153846154;0.01967799642218247;0.01967799642218247;0.0016100178890876566;0.0;0.0;0.0;0.0;0.0;0.008586762075134168;0.001967799642218247;0.002146690518783542;0.0017889087656529517;0.0;0.0;7.155635062611807E-4;0.028622540250447227;0.013774597495527728;3.5778175313059033E-4;3.5778175313059033E-4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04329159212880143
org.eclipse.update.core;org.eclipse.update.internal.security;0;0;0.0;0.0;0.0;3.8333333333333335;32.0;230.0;7.25;43.0;435.0;1.7833333333333334;8.0;107.0;5.0;5.4;13.0;27.0;0.0;0.0;0.0;12.0;27.0;60.0;1.0;1.0;5.0;0.6;2.0;3.0;0.0;0.0;0.0;0.6166666666666667;4.0;37.0;127.0;285.0;635.0;2.683333333333333;13.0;161.0;0;9;4;0;15;0;63;157;13;1;14;24;4;28;5;0;0;0;0;2;136;13;30;4;56;26;78;0;25;0;60;230;58;37;5;9;5;16;61;118;48;1284;204;61;33;1;0;1;0;0;0;13;7;17;5;0;0;4;97;63;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;3256;0.0;0.002764127764127764;0.0012285012285012285;0.0;0.004606879606879607;0.0;0.01934889434889435;0.04821867321867322;0.003992628992628993;3.071253071253071E-4;0.0042997542997543;0.007371007371007371;0.0012285012285012285;0.0085995085995086;0.0015356265356265355;0.0;0.0;0.0;0.0;6.142506142506142E-4;0.04176904176904177;0.003992628992628993;0.009213759213759214;0.0012285012285012285;0.0171990171990172;0.007985257985257985;0.023955773955773956;0.0;0.007678132678132678;0.0;0.018427518427518427;0.07063882063882064;0.017813267813267815;0.011363636363636364;0.0015356265356265355;0.002764127764127764;0.0015356265356265355;0.004914004914004914;0.018734643734643733;0.03624078624078624;0.014742014742014743;0.39434889434889436;0.06265356265356266;0.018734643734643733;0.010135135135135136;3.071253071253071E-4;0.0;3.071253071253071E-4;0.0;0.0;0.0;0.003992628992628993;0.00214987714987715;0.005221130221130221;0.0015356265356265355;0.0;0.0;0.0012285012285012285;0.02979115479115479;0.01934889434889435;0.002764127764127764;6.142506142506142E-4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03101965601965602
org.eclipse.webdav;org.eclipse.webdav;0;0;0.0;0.0;0.0;0.028901734104046242;2.0;5.0;0.08092485549132948;11.0;14.0;0.028901734104046242;2.0;5.0;8.0;5.625;45.0;45.0;0.875;1.0;7.0;21.125;127.0;169.0;0.125;1.0;1.0;1.25;8.0;10.0;0.5;4.0;4.0;0.8786127167630058;4.0;152.0;40.25;139.0;322.0;0.04046242774566474;4.0;7.0;0;0;2;2;4;0;1;6;0;0;1;1;0;0;8;0;0;0;0;0;1;0;55;0;2;11;3;0;233;0;173;7;4;46;8;0;0;1;126;40;7;763;259;153;11;0;0;0;0;0;0;0;0;1;8;0;0;0;56;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;303;2297;0.0;0.0;8.707009142359599E-4;8.707009142359599E-4;0.0017414018284719198;0.0;4.3535045711797995E-4;0.00261210274270788;0.0;0.0;4.3535045711797995E-4;4.3535045711797995E-4;0.0;0.0;0.0034828036569438396;0.0;0.0;0.0;0.0;0.0;4.3535045711797995E-4;0.0;0.023944275141488898;0.0;8.707009142359599E-4;0.00478885502829778;0.00130605137135394;0.0;0.10143665650848933;0.0;0.07531562908141054;0.0030474531998258597;0.0017414018284719198;0.02002612102742708;0.0034828036569438396;0.0;0.0;4.3535045711797995E-4;0.054854157596865474;0.0174140182847192;0.0030474531998258597;0.33217239878101873;0.11275576839355682;0.06660861993905094;0.00478885502829778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.3535045711797995E-4;0.0034828036569438396;0.0;0.0;0.0;0.024379625598606878;4.3535045711797995E-4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13191118850674793
org.eclipse.webdav;org.eclipse.webdav.client;0;0;0.07142857142857142;1.0;1.0;3.645933014354067;34.0;762.0;5.411483253588517;50.0;1131.0;1.3349282296650717;7.0;279.0;14.0;0.9333333333333333;3.0;14.0;0.0;0.0;0.0;12.6;60.0;189.0;1.0;1.0;14.0;0.3333333333333333;3.0;5.0;1.3333333333333333;16.0;20.0;1.354066985645933;4.0;283.0;129.71428571428572;715.0;1816.0;1.6794258373205742;11.0;351.0;1;0;5;3;9;0;61;383;29;0;33;50;5;143;14;0;0;0;0;0;289;11;19;3;61;78;89;0;203;0;211;764;75;44;14;13;0;28;86;316;189;4436;902;333;71;9;0;1;0;0;0;16;57;45;15;0;0;3;262;240;20;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273;9917;1.0083694665725522E-4;0.0;5.041847332862761E-4;3.025108399717657E-4;9.07532519915297E-4;0.0;0.006151053746092568;0.03862055056972875;0.0029242714530604012;0.0;0.0033276192396894224;0.005041847332862761;5.041847332862761E-4;0.014419683371987495;0.001411717253201573;0.0;0.0;0.0;0.0;0.0;0.02914187758394676;0.0011092064132298073;0.0019159019864878491;3.025108399717657E-4;0.006151053746092568;0.007865281839265907;0.008974488252495715;0.0;0.02046990017142281;0.0;0.02127659574468085;0.07703942724614299;0.007562770999294141;0.004436825652919229;0.001411717253201573;0.0013108803065443179;0.0;0.002823434506403146;0.008671977412523948;0.03186447514369265;0.019058182918221235;0.44731269537158413;0.0909549258848442;0.03357870323686599;0.007159423212665121;9.07532519915297E-4;0.0;1.0083694665725522E-4;0.0;0.0;0.0;0.0016133911465160836;0.005747705959463547;0.004537662599576484;0.0015125541998588282;0.0;0.0;3.025108399717657E-4;0.026419280024200867;0.02420086719774125;0.0020167389331451043;5.041847332862761E-4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027528486437430676
org.eclipse.webdav;org.eclipse.webdav.dom;0;0;0.3870967741935484;2.0;12.0;4.647321428571429;57.0;1041.0;7.450892857142857;86.0;1669.0;1.5267857142857142;7.0;342.0;31.0;0.30303030303030304;3.0;10.0;0.03225806451612903;1.0;1.0;4.666666666666667;18.0;154.0;0.967741935483871;1.0;30.0;0.696969696969697;4.0;23.0;2.121212121212121;56.0;70.0;1.03125;5.0;231.0;76.35483870967742;811.0;2367.0;2.4330357142857144;22.0;545.0;12;13;42;42;76;0;147;457;131;8;72;30;3;84;31;8;0;0;4;2;490;4;47;11;166;71;272;0;248;0;248;1041;221;27;31;19;1;80;155;311;208;5350;906;261;401;26;0;0;13;1;0;5;28;30;33;0;0;11;360;302;30;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;439;13011;9.222965183306433E-4;9.991545615248636E-4;0.0032280378141572516;0.0032280378141572516;0.005841211282760741;0.0;0.01129813234955038;0.03512412573975866;0.010068403658442856;6.148643455537622E-4;0.00553377910998386;0.002305741295826608;2.3057412958266084E-4;0.006456075628314503;0.0023825993390208283;6.148643455537622E-4;0.0;0.0;3.074321727768811E-4;1.5371608638844054E-4;0.03766044116516794;3.074321727768811E-4;0.003612328030128353;8.45438475136423E-4;0.012758435170240565;0.00545692106678964;0.020905387748827914;0.0;0.019060794712166627;0.0;0.019060794712166627;0.08000922296518331;0.01698562754592268;0.0020751671662439476;0.0023825993390208283;0.0014603028206901852;7.685804319422027E-5;0.006148643455537622;0.011912996695104143;0.023902851433402504;0.01598647298439782;0.4111905310890785;0.06963338713396357;0.02005994927369149;0.03082007532088233;0.0019983091230497273;0.0;0.0;9.991545615248636E-4;7.685804319422027E-5;0.0;3.842902159711014E-4;0.002152025209438168;0.002305741295826608;0.002536315425409269;0.0;0.0;8.45438475136423E-4;0.0276688955499193;0.023211129044654524;0.002305741295826608;1.5371608638844054E-4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0337406809622627
org.eclipse.webdav;org.eclipse.webdav.http.client;0;0;0.08333333333333333;1.0;1.0;3.065934065934066;38.0;558.0;6.989010989010989;60.0;1272.0;1.6868131868131868;6.0;307.0;12.0;3.95;26.0;79.0;0.3333333333333333;1.0;4.0;9.1;47.0;182.0;0.6666666666666666;1.0;8.0;2.25;40.0;45.0;0.0;0.0;0.0;0.8076923076923077;6.0;147.0;156.66666666666666;801.0;1880.0;2.3956043956043955;14.0;436.0;1;0;5;0;16;0;156;448;56;2;27;29;13;89;12;9;0;0;0;3;421;48;124;1;163;46;240;0;194;0;184;558;88;212;12;11;0;65;308;199;122;3201;416;176;89;6;0;11;0;0;0;49;35;34;20;0;0;1;243;118;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;423;8707;1.1485012059262662E-4;0.0;5.742506029631331E-4;0.0;0.001837601929482026;0.0;0.017916618812449752;0.05145285402549673;0.006431606753187091;2.2970024118525325E-4;0.003100953256000919;0.003330653497186172;0.001493051567704146;0.010221660732743769;0.0013782014471115194;0.0010336510853336397;0.0;0.0;0.0;3.4455036177787984E-4;0.04835190076949581;0.0055128057884460775;0.014241414953485701;1.1485012059262662E-4;0.01872056965659814;0.005283105547260825;0.02756402894223039;0.0;0.022280923394969565;0.0;0.0211324221890433;0.06408636729068566;0.010106810612151143;0.024348225565636844;0.0013782014471115194;0.0012633513265188929;0.0;0.007465257838520731;0.035373837142529;0.022855173997932698;0.014011714712300448;0.3676352360169978;0.047777650166532674;0.020213621224302286;0.010221660732743769;6.891007235557597E-4;0.0;0.0012633513265188929;0.0;0.0;0.0;0.005627655909038704;0.004019754220741932;0.0039049041001493054;0.0022970024118525324;0.0;0.0;1.1485012059262662E-4;0.02790857930400827;0.01355231422992994;0.0022970024118525324;3.4455036177787984E-4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04858160101068106
org.eclipse.webdav;org.eclipse.webdav.internal.authentication;0;0;0.0;0.0;0.0;6.735849056603773;51.0;357.0;14.377358490566039;108.0;762.0;1.7169811320754718;7.0;91.0;10.0;1.0909090909090908;4.0;12.0;0.0;0.0;0.0;4.454545454545454;10.0;49.0;1.0;1.0;10.0;0.09090909090909091;1.0;1.0;0.36363636363636365;2.0;4.0;1.9056603773584906;12.0;101.0;103.0;453.0;1030.0;3.9622641509433962;30.0;210.0;0;14;4;4;13;0;60;184;44;2;30;13;37;28;10;2;1;0;0;0;210;6;13;6;88;36;211;0;58;0;53;357;99;70;10;20;0;21;62;165;80;1995;292;114;105;5;0;0;0;0;0;6;7;12;11;0;1;6;129;110;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;4895;0.0;0.0028600612870275793;8.171603677221655E-4;8.171603677221655E-4;0.002655771195097038;0.0;0.012257405515832482;0.03758937691521961;0.008988764044943821;4.0858018386108274E-4;0.006128702757916241;0.002655771195097038;0.0075587334014300305;0.005720122574055159;0.0020429009193054137;4.0858018386108274E-4;2.0429009193054137E-4;0.0;0.0;0.0;0.04290091930541369;0.0012257405515832482;0.002655771195097038;0.0012257405515832482;0.017977528089887642;0.007354443309499489;0.043105209397344225;0.0;0.011848825331971399;0.0;0.010827374872318692;0.07293156281920327;0.020224719101123594;0.014300306435137897;0.0020429009193054137;0.0040858018386108275;0.0;0.004290091930541369;0.012665985699693565;0.033707865168539325;0.01634320735444331;0.40755873340143;0.05965270684371808;0.023289070480081716;0.021450459652706845;0.0010214504596527069;0.0;0.0;0.0;0.0;0.0;0.0012257405515832482;0.0014300306435137897;0.0024514811031664963;0.0022471910112359553;0.0;2.0429009193054137E-4;0.0012257405515832482;0.026353421859039838;0.02247191011235955;0.0012257405515832482;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017364657814096015
org.eclipse.webdav;org.eclipse.webdav.internal.kernel;0;0;0.0;0.0;0.0;1.6597938144329898;19.0;483.0;2.7628865979381443;41.0;804.0;1.1134020618556701;4.0;324.0;34.0;5.833333333333333;63.0;210.0;0.17647058823529413;1.0;6.0;7.75;133.0;279.0;0.8235294117647058;1.0;28.0;1.4444444444444444;45.0;52.0;0.3333333333333333;4.0;12.0;0.6666666666666666;3.0;194.0;55.3235294117647;553.0;1881.0;1.3780068728522337;8.0;401.0;0;0;2;2;4;0;71;352;24;4;27;11;52;226;34;12;0;0;0;0;241;30;262;0;61;66;105;0;252;0;291;488;54;26;34;27;2;24;160;423;177;3886;928;205;313;36;0;2;5;2;0;31;19;10;36;0;0;0;345;83;15;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;649;10122;0.0;0.0;1.9758940920766647E-4;1.9758940920766647E-4;3.9517881841533294E-4;0.0;0.00701442402687216;0.0347757360205493;0.0023710729104919974;3.9517881841533294E-4;0.0026674570243034974;0.0010867417506421656;0.005137324639399328;0.02232760324046631;0.00335901995653033;0.0011855364552459987;0.0;0.0;0.0;0.0;0.023809523809523808;0.002963841138114997;0.02588421260620431;0.0;0.006026476980833828;0.006520450503852994;0.01037344398340249;0.0;0.024896265560165973;0.0;0.02874925903971547;0.04821181584667062;0.005334914048606995;0.002568662319699664;0.00335901995653033;0.0026674570243034974;1.9758940920766647E-4;0.0023710729104919974;0.015807152736613317;0.041790160047421455;0.017486662714878483;0.383916222090496;0.09168148587235724;0.020252914443785814;0.030922742540999804;0.0035566093657379964;0.0;1.9758940920766647E-4;4.939735230191662E-4;1.9758940920766647E-4;0.0;0.0030626358427188302;0.0018770993874728315;9.879470460383323E-4;0.0035566093657379964;0.0;0.0;0.0;0.03408417308832246;0.008199960482118159;0.0014819205690574985;0.001284331159849832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06411776328788776
org.eclipse.webdav;org.eclipse.webdav.internal.kernel.utils;0;0;0.0;0.0;0.0;2.253968253968254;28.0;142.0;3.4285714285714284;33.0;216.0;1.1428571428571428;3.0;72.0;11.0;1.0909090909090908;3.0;12.0;0.0;0.0;0.0;5.181818181818182;16.0;57.0;1.0;1.0;11.0;1.0909090909090908;7.0;12.0;0.5454545454545454;6.0;6.0;0.6984126984126984;3.0;44.0;39.09090909090909;87.0;430.0;1.4285714285714286;7.0;90.0;0;1;0;1;1;0;27;81;7;1;4;1;4;24;11;0;1;0;0;1;78;7;24;1;23;20;73;1;40;0;63;154;13;83;11;7;1;9;68;111;43;944;136;45;40;8;0;4;0;0;0;7;4;1;11;0;0;1;74;49;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127;2449;0.0;4.083299305839118E-4;0.0;4.083299305839118E-4;4.083299305839118E-4;0.0;0.011024908125765618;0.03307472437729685;0.0028583095140873828;4.083299305839118E-4;0.0016333197223356473;4.083299305839118E-4;0.0016333197223356473;0.009799918334013884;0.00449162923642303;0.0;4.083299305839118E-4;0.0;0.0;4.083299305839118E-4;0.031849734585545124;0.0028583095140873828;0.009799918334013884;4.083299305839118E-4;0.009391588403429971;0.008166598611678236;0.029808084932625562;4.083299305839118E-4;0.016333197223356473;0.0;0.025724785626786442;0.06288280930992242;0.005308289097590854;0.03389138423846468;0.00449162923642303;0.0028583095140873828;4.083299305839118E-4;0.0036749693752552064;0.027766435279706004;0.04532462229481421;0.017558187015108206;0.3854634544712127;0.05553287055941201;0.01837484687627603;0.016333197223356473;0.0032666394446712946;0.0;0.0016333197223356473;0.0;0.0;0.0;0.0028583095140873828;0.0016333197223356473;4.083299305839118E-4;0.00449162923642303;0.0;0.0;4.083299305839118E-4;0.030216414863209473;0.02000816659861168;0.0012249897917517355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0518579011841568
org.eclipse.webdav;org.eclipse.webdav.internal.utils;0;0;0.0;0.0;0.0;6.5;15.0;78.0;12.666666666666666;24.0;152.0;2.25;4.0;27.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0;2.0;1.0;2.0;2.0;5.0;5.0;10.0;1.0;2.0;12.0;121.0;140.0;242.0;4.0;12.0;48.0;0;8;1;2;6;0;9;50;14;0;45;8;85;12;2;0;0;0;0;0;27;0;2;4;14;12;76;0;10;0;12;78;8;30;2;27;3;4;68;46;20;409;53;20;12;0;0;0;0;0;0;0;1;7;2;0;0;4;33;27;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;1288;0.0;0.006211180124223602;7.763975155279503E-4;0.0015527950310559005;0.004658385093167702;0.0;0.006987577639751553;0.03881987577639751;0.010869565217391304;0.0;0.03493788819875776;0.006211180124223602;0.06599378881987578;0.009316770186335404;0.0015527950310559005;0.0;0.0;0.0;0.0;0.0;0.02096273291925466;0.0;0.0015527950310559005;0.003105590062111801;0.010869565217391304;0.009316770186335404;0.059006211180124224;0.0;0.007763975155279503;0.0;0.009316770186335404;0.06055900621118013;0.006211180124223602;0.023291925465838508;0.0015527950310559005;0.02096273291925466;0.002329192546583851;0.003105590062111801;0.052795031055900624;0.03571428571428571;0.015527950310559006;0.31754658385093165;0.04114906832298137;0.015527950310559006;0.009316770186335404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.763975155279503E-4;0.005434782608695652;0.0015527950310559005;0.0;0.0;0.003105590062111801;0.02562111801242236;0.02096273291925466;0.0015527950310559005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02562111801242236
org.eclipse.update.ui.win32;org.eclipse.update.internal.ui.win32.views;0;0;3.75;10.0;15.0;4.914893617021277;41.0;231.0;10.127659574468085;67.0;476.0;1.3617021276595744;3.0;64.0;4.0;5.666666666666667;12.0;34.0;0.0;0.0;0.0;7.833333333333333;23.0;47.0;1.0;1.0;4.0;6.0;29.0;36.0;0.0;0.0;0.0;0.5106382978723404;3.0;24.0;171.0;251.0;684.0;2.127659574468085;9.0;100.0;15;20;12;10;25;0;60;84;36;4;0;1;0;43;4;0;0;0;0;0;187;4;70;1;45;27;69;0;24;0;63;231;35;78;4;4;1;13;119;226;35;1420;174;35;26;1;0;1;5;2;0;6;0;1;6;0;0;1;139;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;3648;0.004111842105263158;0.005482456140350877;0.003289473684210526;0.0027412280701754384;0.006853070175438596;0.0;0.01644736842105263;0.023026315789473683;0.009868421052631578;0.0010964912280701754;0.0;2.7412280701754384E-4;0.0;0.011787280701754386;0.0010964912280701754;0.0;0.0;0.0;0.0;0.0;0.0512609649122807;0.0010964912280701754;0.01918859649122807;2.7412280701754384E-4;0.012335526315789474;0.007401315789473684;0.018914473684210526;0.0;0.006578947368421052;0.0;0.017269736842105265;0.06332236842105263;0.009594298245614035;0.02138157894736842;0.0010964912280701754;0.0010964912280701754;2.7412280701754384E-4;0.00356359649122807;0.03262061403508772;0.06195175438596491;0.009594298245614035;0.3892543859649123;0.047697368421052634;0.009594298245614035;0.00712719298245614;2.7412280701754384E-4;0.0;2.7412280701754384E-4;0.0013706140350877192;5.482456140350877E-4;0.0;0.001644736842105263;0.0;2.7412280701754384E-4;0.001644736842105263;0.0;0.0;2.7412280701754384E-4;0.0381030701754386;0.01864035087719298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05838815789473684
